date,text,platform,cleaned_text,tokenized,normalized,no_stopwords,stemmed,final_text,sentiment_score,sentiment
2026-03-29T15:24:59.000Z,"Selama anggaran dikelola dengan baik dan manfaatnya sampai ke masyarakat, tidak masalah dilanjutkan. Yang penting ada Kerja Nyata. #LanjutkanMBG",twitter,selama anggaran dikelola dengan baik dan manfaatnya sampai ke masyarakat tidak masalah dilanjutkan yang penting ada kerja nyata lanjutkanmbg,"['selama', 'anggaran', 'dikelola', 'dengan', 'baik', 'dan', 'manfaatnya', 'sampai', 'ke', 'masyarakat', 'tidak', 'masalah', 'dilanjutkan', 'yang', 'penting', 'ada', 'kerja', 'nyata', 'lanjutkanmbg']","['selama', 'anggaran', 'dikelola', 'dengan', 'baik', 'dan', 'manfaatnya', 'sampai', 'ke', 'masyarakat', 'tidak', 'masalah', 'dilanjutkan', 'yang', 'penting', 'ada', 'kerja', 'nyata', 'lanjutkanmbg']","['anggaran', 'dikelola', 'manfaatnya', 'masyarakat', 'dilanjutkan', 'kerja', 'nyata', 'lanjutkanmbg']","['anggar', 'kelola', 'manfaat', 'masyarakat', 'lanjut', 'kerja', 'nyata', 'lanjutkanmbg']",anggar kelola manfaat masyarakat lanjut kerja nyata lanjutkanmbg,3.0,Positif
2026-03-25T08:28:43.000Z,"kita disini tuh mengarah ke siapa sih? kalok gw termasuk, mau gw tarik aja",twitter,kita disini tuh mengarah ke siapa sih kalok gw termasuk mau gw tarik aja,"['kita', 'disini', 'tuh', 'mengarah', 'ke', 'siapa', 'sih', 'kalok', 'gw', 'termasuk', 'mau', 'gw', 'tarik', 'aja']","['kita', 'disini', 'tuh', 'mengarah', 'ke', 'siapa', 'sih', 'kalo', 'saya', 'termasuk', 'mau', 'saya', 'tarik', 'saja']","['tuh', 'mengarah', 'kalo', 'tarik']","['tuh', 'arah', 'kalo', 'tarik']",tuh arah kalo tarik,-2.0,Negatif
2026-03-26T03:34:23.000Z,"Hentikan sebelum Indonesia bubar bjir, gw amaterasu juga lu",twitter,hentikan sebelum indonesia bubar bjir gw amaterasu juga lu,"['hentikan', 'sebelum', 'indonesia', 'bubar', 'bjir', 'gw', 'amaterasu', 'juga', 'lu']","['hentikan', 'sebelum', 'indonesia', 'bubar', 'bjir', 'saya', 'amaterasu', 'juga', 'kamu']","['hentikan', 'indonesia', 'bubar', 'bjir', 'amaterasu']","['henti', 'indonesia', 'bubar', 'bjir', 'amaterasu']",henti indonesia bubar bjir amaterasu,-4.0,Negatif
2026-03-26T11:35:08.000Z,t o l o l,twitter,t o l o l,"['t', 'o', 'l', 'o', 'l']","['t', 'o', 'l', 'o', 'l']","['t', 'o', 'l', 'o', 'l']","['t', 'o', 'l', 'o', 'l']",t o l o l,0.0,Netral
2026-03-25T08:05:45.000Z,babi air  @salahdimatamuu,twitter,babi air  salahdimatamuu,"['babi', 'air', 'salahdimatamuu']","['babi', 'air', 'salahdimatamuu']","['babi', 'air', 'salahdimatamuu']","['babi', 'air', 'salahdimatamuu']",babi air salahdimatamuu,-5.0,Negatif
2026-03-26T12:55:15.000Z,semoga ada temuan biar diberhentiin soalnya kan ngutang ,twitter,semoga ada temuan biar diberhentiin soalnya kan ngutang,"['semoga', 'ada', 'temuan', 'biar', 'diberhentiin', 'soalnya', 'kan', 'ngutang']","['semoga', 'ada', 'temuan', 'biar', 'diberhentiin', 'soalnya', 'kan', 'ngutang']","['semoga', 'temuan', 'biar', 'diberhentiin', 'ngutang']","['moga', 'temu', 'biar', 'diberhentiin', 'ngutang']",moga temu biar diberhentiin ngutang,0.0,Netral
2026-03-26T16:19:47.000Z,"itu uang rakyat, bukan uang kamu. kok org kekeuh bgttt sama programnya yg ga berjalan dengan baikk",twitter,itu uang rakyat bukan uang kamu kok org kekeuh bgttt sama programnya yg ga berjalan dengan baikk,"['itu', 'uang', 'rakyat', 'bukan', 'uang', 'kamu', 'kok', 'org', 'kekeuh', 'bgttt', 'sama', 'programnya', 'yg', 'ga', 'berjalan', 'dengan', 'baikk']","['itu', 'uang', 'rakyat', 'bukan', 'uang', 'kamu', 'kok', 'orang', 'kekeuh', 'banget', 'sama', 'programnya', 'yang', 'tidak', 'berjalan', 'dengan', 'baik']","['uang', 'rakyat', 'uang', 'orang', 'kekeuh', 'banget', 'programnya', 'berjalan']","['uang', 'rakyat', 'uang', 'orang', 'kekeuh', 'banget', 'program', 'jalan']",uang rakyat uang orang kekeuh banget program jalan,1.0,Positif
2026-03-25T21:16:47.000Z,mantap pak teruskan yg miskin kan rakyat lu pak,twitter,mantap pak teruskan yg miskin kan rakyat lu pak,"['mantap', 'pak', 'teruskan', 'yg', 'miskin', 'kan', 'rakyat', 'lu', 'pak']","['mantap', 'pak', 'teruskan', 'yang', 'miskin', 'kan', 'rakyat', 'kamu', 'pak']","['mantap', 'teruskan', 'miskin', 'rakyat']","['mantap', 'terus', 'miskin', 'rakyat']",mantap terus miskin rakyat,0.0,Netral
2026-03-26T14:55:45.000Z,uang kita ada nyenyenyenyenye,twitter,uang kita ada nyenyenyenyenye,"['uang', 'kita', 'ada', 'nyenyenyenyenye']","['uang', 'kita', 'ada', 'nyenyenyenyenye']","['uang', 'nyenyenyenyenye']","['uang', 'nyenyenyenyenye']",uang nyenyenyenyenye,0.0,Netral
2026-03-27T03:55:44.000Z,uang kita ada buat di korup tikus2 bajingan SPPG...,twitter,uang kita ada buat di korup tikus bajingan sppg,"['uang', 'kita', 'ada', 'buat', 'di', 'korup', 'tikus', 'bajingan', 'sppg']","['uang', 'kita', 'ada', 'buat', 'di', 'korup', 'tikus', 'bajingan', 'sppg']","['uang', 'korup', 'tikus', 'bajingan', 'sppg']","['uang', 'korup', 'tikus', 'bajing', 'sppg']",uang korup tikus bajing sppg,-10.0,Negatif
2026-03-26T12:04:41.000Z,Wowo hilihkintil monokotil,twitter,wowo hilihkintil monokotil,"['wowo', 'hilihkintil', 'monokotil']","['wowo', 'hilihkintil', 'monokotil']","['wowo', 'hilihkintil', 'monokotil']","['wowo', 'hilihkintil', 'monokotil']",wowo hilihkintil monokotil,0.0,Netral
2026-03-26T13:47:47.000Z,Otak lu yang ga ada,twitter,otak lu yang ga ada,"['otak', 'lu', 'yang', 'ga', 'ada']","['otak', 'kamu', 'yang', 'tidak', 'ada']",['otak'],['otak'],otak,-3.0,Negatif
2026-03-25T08:14:47.000Z,keuangan setara real madrid,twitter,keuangan setara real madrid,"['keuangan', 'setara', 'real', 'madrid']","['keuangan', 'setara', 'real', 'madrid']","['keuangan', 'setara', 'real', 'madrid']","['uang', 'tara', 'real', 'madrid']",uang tara real madrid,4.0,Positif
2026-03-25T07:54:20.000Z,masa depan yg gk ada,twitter,masa depan yg gk ada,"['masa', 'depan', 'yg', 'gk', 'ada']","['masa', 'depan', 'yang', 'tidak', 'ada']",[],[],,0.0,Netral
2026-03-25T13:49:14.000Z,Makin ga ada otaknya bapak ini ya,twitter,makin ga ada otaknya bapak ini ya,"['makin', 'ga', 'ada', 'otaknya', 'bapak', 'ini', 'ya']","['makin', 'tidak', 'ada', 'otaknya', 'bapak', 'ini', 'ya']",['otaknya'],['otak'],otak,-3.0,Negatif
2026-03-26T14:34:33.000Z,hmmmmm uangnya ada tapi ....,twitter,hmmmmm uangnya ada tapi,"['hmmmmm', 'uangnya', 'ada', 'tapi']","['hmmmmm', 'uangnya', 'ada', 'tapi']","['hmmmmm', 'uangnya']","['hmmmmm', 'uang']",hmmmmm uang,0.0,Netral
2026-03-25T13:31:14.000Z,Kepikiran ga ya nanti di masa depan program dia bakal jadi salah satu catatan hitam sejarah.   Minimal program mercusuar Soekarno kan ada hasilnya yang beneran bisa dipamerin. Ini...,twitter,kepikiran ga ya nanti di masa depan program dia bakal jadi salah satu catatan hitam sejarah   minimal program mercusuar soekarno kan ada hasilnya yang beneran bisa dipamerin ini,"['kepikiran', 'ga', 'ya', 'nanti', 'di', 'masa', 'depan', 'program', 'dia', 'bakal', 'jadi', 'salah', 'satu', 'catatan', 'hitam', 'sejarah', 'minimal', 'program', 'mercusuar', 'soekarno', 'kan', 'ada', 'hasilnya', 'yang', 'beneran', 'bisa', 'dipamerin', 'ini']","['kepikiran', 'tidak', 'ya', 'nanti', 'di', 'masa', 'depan', 'program', 'dia', 'bakal', 'jadi', 'salah', 'satu', 'catatan', 'hitam', 'sejarah', 'minimal', 'program', 'mercusuar', 'soekarno', 'kan', 'ada', 'hasilnya', 'yang', 'benaran', 'bisa', 'dipamerin', 'ini']","['kepikiran', 'program', 'salah', 'catatan', 'hitam', 'sejarah', 'minimal', 'program', 'mercusuar', 'soekarno', 'hasilnya', 'benaran', 'dipamerin']","['pikir', 'program', 'salah', 'catat', 'hitam', 'sejarah', 'minimal', 'program', 'mercusuar', 'soekarno', 'hasil', 'benar', 'dipamerin']",pikir program salah catat hitam sejarah minimal program mercusuar soekarno hasil benar dipamerin,-17.0,Negatif
2026-03-25T09:38:28.000Z,jiga nu make duit sorangan anyinggggggg,twitter,jiga nu make duit sorangan anyinggggggg,"['jiga', 'nu', 'make', 'duit', 'sorangan', 'anyinggggggg']","['jiga', 'nu', 'memakai', 'duit', 'sorangan', 'anyinggggggg']","['jiga', 'nu', 'memakai', 'duit', 'sorangan', 'anyinggggggg']","['jiga', 'nu', 'pakai', 'duit', 'sorang', 'anyinggggggg']",jiga nu pakai duit sorang anyinggggggg,-2.0,Negatif
2026-03-25T10:56:08.000Z,si gendut maksa bngt,twitter,si gendut maksa bngt,"['si', 'gendut', 'maksa', 'bngt']","['sih', 'gendut', 'maksa', 'banget']","['gendut', 'maksa', 'banget']","['gendut', 'maksa', 'banget']",gendut maksa banget,-7.0,Negatif
2026-03-25T13:24:00.000Z,Jelek program lo Wok.,twitter,jelek program lo wok,"['jelek', 'program', 'lo', 'wok']","['jelek', 'program', 'lo', 'wok']","['jelek', 'program', 'lo', 'wok']","['jelek', 'program', 'lo', 'wok']",jelek program lo wok,-5.0,Negatif
2026-03-25T13:29:26.000Z,"Denial terus, kalau ada, bisa ga sebagian uangnya buat pendidikan, kesehatan dan kepentingan rakyat yg lain tanpa menghentikan mbg (kalau bisa)",twitter,denial terus kalau ada bisa ga sebagian uangnya buat pendidikan kesehatan dan kepentingan rakyat yg lain tanpa menghentikan mbg kalau bisa,"['denial', 'terus', 'kalau', 'ada', 'bisa', 'ga', 'sebagian', 'uangnya', 'buat', 'pendidikan', 'kesehatan', 'dan', 'kepentingan', 'rakyat', 'yg', 'lain', 'tanpa', 'menghentikan', 'mbg', 'kalau', 'bisa']","['denial', 'terus', 'kalau', 'ada', 'bisa', 'tidak', 'sebagian', 'uangnya', 'buat', 'pendidikan', 'kesehatan', 'dan', 'kepentingan', 'rakyat', 'yang', 'lain', 'tanpa', 'menghentikan', 'mbg', 'kalau', 'bisa']","['denial', 'uangnya', 'pendidikan', 'kesehatan', 'kepentingan', 'rakyat', 'menghentikan', 'mbg']","['denial', 'uang', 'didik', 'sehat', 'penting', 'rakyat', 'henti', 'mbg']",denial uang didik sehat penting rakyat henti mbg,-12.0,Negatif
2026-03-25T12:13:14.000Z,Uang rakyat itu,twitter,uang rakyat itu,"['uang', 'rakyat', 'itu']","['uang', 'rakyat', 'itu']","['uang', 'rakyat']","['uang', 'rakyat']",uang rakyat,0.0,Netral
2026-03-25T15:09:25.000Z,MBG udah kayak warung madura,twitter,mbg udah kayak warung madura,"['mbg', 'udah', 'kayak', 'warung', 'madura']","['mbg', 'sudah', 'kayak', 'warung', 'madura']","['mbg', 'kayak', 'warung', 'madura']","['mbg', 'kayak', 'warung', 'madura']",mbg kayak warung madura,-3.0,Negatif
2026-03-25T06:14:06.000Z,Sombongnya menembus langit.,twitter,sombongnya menembus langit,"['sombongnya', 'menembus', 'langit']","['sombongnya', 'menembus', 'langit']","['sombongnya', 'menembus', 'langit']","['sombong', 'tembus', 'langit']",sombong tembus langit,0.0,Netral
2026-03-25T07:27:43.000Z,Yaelah....Rakyat ngga ridho pak uangnya jadi tai,twitter,yaelahrakyat ngga ridho pak uangnya jadi tai,"['yaelahrakyat', 'ngga', 'ridho', 'pak', 'uangnya', 'jadi', 'tai']","['yaelahrakyat', 'enggak', 'ridho', 'pak', 'uangnya', 'jadi', 'tahi']","['yaelahrakyat', 'ridho', 'uangnya', 'tahi']","['yaelahrakyat', 'ridho', 'uang', 'tahi']",yaelahrakyat ridho uang tahi,-5.0,Negatif
2026-03-25T08:11:47.000Z,gendut gila ,twitter,gendut gila,"['gendut', 'gila']","['gendut', 'gila']","['gendut', 'gila']","['gendut', 'gila']",gendut gila,-8.0,Negatif
2026-03-25T06:44:43.000Z,Serah deh lu wo,twitter,serah deh lu wo,"['serah', 'deh', 'lu', 'wo']","['serah', 'deh', 'kamu', 'wo']","['serah', 'wo']","['serah', 'wo']",serah wo,-3.0,Negatif
2026-03-25T10:03:19.000Z,Untuk guru uangnya ada gak  @prabowo  ?,twitter,untuk guru uangnya ada gak  prabowo,"['untuk', 'guru', 'uangnya', 'ada', 'gak', 'prabowo']","['untuk', 'guru', 'uangnya', 'ada', 'tidak', 'prabowo']","['guru', 'uangnya', 'prabowo']","['guru', 'uang', 'prabowo']",guru uang prabowo,3.0,Positif
2026-03-25T08:02:52.000Z,"Kalo ada uang ya gaji yg bener itu guru2 yg mencerdaskan anak bangsa, makan mbg tiap hari klo ga ada guru emg anak bangsa bisa pinter?",twitter,kalo ada uang ya gaji yg bener itu guru yg mencerdaskan anak bangsa makan mbg tiap hari klo ga ada guru emg anak bangsa bisa pinter,"['kalo', 'ada', 'uang', 'ya', 'gaji', 'yg', 'bener', 'itu', 'guru', 'yg', 'mencerdaskan', 'anak', 'bangsa', 'makan', 'mbg', 'tiap', 'hari', 'klo', 'ga', 'ada', 'guru', 'emg', 'anak', 'bangsa', 'bisa', 'pinter']","['kalau', 'ada', 'uang', 'ya', 'gaji', 'yang', 'benar', 'itu', 'guru', 'yang', 'mencerdaskan', 'anak', 'bangsa', 'makan', 'mbg', 'tiap', 'hari', 'kalo', 'tidak', 'ada', 'guru', 'memang', 'anak', 'bangsa', 'bisa', 'pintar']","['uang', 'gaji', 'guru', 'mencerdaskan', 'anak', 'bangsa', 'makan', 'mbg', 'kalo', 'guru', 'anak', 'bangsa', 'pintar']","['uang', 'gaji', 'guru', 'cerdas', 'anak', 'bangsa', 'makan', 'mbg', 'kalo', 'guru', 'anak', 'bangsa', 'pintar']",uang gaji guru cerdas anak bangsa makan mbg kalo guru anak bangsa pintar,-1.0,Negatif
2026-03-25T12:46:41.000Z,"Hati² oknum pki orba/yaman feodal kapitalis neokolonial premanisme KHIANATI WNI & K/L DITEKAN HEMAT, cara BAHAYA LATEN tamak rakus MENGATASNAMAKAN ANAK² BANGSA, anggap patriotik memakan MBG/KMP gak jalankan UUDRI'45 Pancasila  Bukti² pidana terjadi dpt diproses hukum APH berwajib",twitter,hati oknum pki orbayaman feodal kapitalis neokolonial premanisme khianati wni  kl ditekan hemat cara bahaya laten tamak rakus mengatasnamakan anak bangsa anggap patriotik memakan mbgkmp gak jalankan uudri pancasila  bukti pidana terjadi dpt diproses hukum aph berwajib,"['hati', 'oknum', 'pki', 'orbayaman', 'feodal', 'kapitalis', 'neokolonial', 'premanisme', 'khianati', 'wni', 'kl', 'ditekan', 'hemat', 'cara', 'bahaya', 'laten', 'tamak', 'rakus', 'mengatasnamakan', 'anak', 'bangsa', 'anggap', 'patriotik', 'memakan', 'mbgkmp', 'gak', 'jalankan', 'uudri', 'pancasila', 'bukti', 'pidana', 'terjadi', 'dpt', 'diproses', 'hukum', 'aph', 'berwajib']","['hati', 'oknum', 'pki', 'orbayaman', 'feodal', 'kapitalis', 'neokolonial', 'premanisme', 'khianati', 'wni', 'kalo', 'ditekan', 'hemat', 'cara', 'bahaya', 'laten', 'tamak', 'rakus', 'mengatasnamakan', 'anak', 'bangsa', 'anggap', 'patriotik', 'memakan', 'mbgkmp', 'tidak', 'jalankan', 'uudri', 'pancasila', 'bukti', 'pidana', 'terjadi', 'dapat', 'diproses', 'hukum', 'aph', 'berwajib']","['hati', 'oknum', 'pki', 'orbayaman', 'feodal', 'kapitalis', 'neokolonial', 'premanisme', 'khianati', 'wni', 'kalo', 'ditekan', 'hemat', 'bahaya', 'laten', 'tamak', 'rakus', 'mengatasnamakan', 'anak', 'bangsa', 'anggap', 'patriotik', 'memakan', 'mbgkmp', 'jalankan', 'uudri', 'pancasila', 'bukti', 'pidana', 'diproses', 'hukum', 'aph', 'berwajib']","['hati', 'oknum', 'pki', 'orbayaman', 'feodal', 'kapitalis', 'neokolonial', 'preman', 'khianat', 'wni', 'kalo', 'tekan', 'hemat', 'bahaya', 'laten', 'tamak', 'rakus', 'mengatasnamakan', 'anak', 'bangsa', 'anggap', 'patriotik', 'makan', 'mbgkmp', 'jalan', 'uudri', 'pancasila', 'bukti', 'pidana', 'proses', 'hukum', 'aph', 'wajib']",hati oknum pki orbayaman feodal kapitalis neokolonial preman khianat wni kalo tekan hemat bahaya laten tamak rakus mengatasnamakan anak bangsa anggap patriotik makan mbgkmp jalan uudri pancasila bukti pidana proses hukum aph wajib,-33.0,Negatif
2026-03-25T08:26:26.000Z,Maksa bgt maksaaaa,twitter,maksa bgt maksaaaa,"['maksa', 'bgt', 'maksaaaa']","['maksa', 'banget', 'maksaaaa']","['maksa', 'banget', 'maksaaaa']","['maksa', 'banget', 'maksaaaa']",maksa banget maksaaaa,-4.0,Negatif
2026-03-25T09:47:59.000Z,"Iya kan mau cetak lagi lebih banyak, makanya uang nya selalu ada. Wong tinggal di print",twitter,iya kan mau cetak lagi lebih banyak makanya uang nya selalu ada wong tinggal di print,"['iya', 'kan', 'mau', 'cetak', 'lagi', 'lebih', 'banyak', 'makanya', 'uang', 'nya', 'selalu', 'ada', 'wong', 'tinggal', 'di', 'print']","['iya', 'kan', 'mau', 'cetak', 'lagi', 'lebih', 'banyak', 'makanya', 'uang', 'selalu', 'ada', 'wong', 'tinggal', 'di', 'print']","['iya', 'cetak', 'uang', 'tinggal', 'print']","['iya', 'cetak', 'uang', 'tinggal', 'print']",iya cetak uang tinggal print,-3.0,Negatif
2026-03-25T07:54:22.000Z,BEBALLL!!!!,twitter,beballl,['beballl'],['beballl'],['beballl'],['beballl'],beballl,0.0,Netral
2026-03-25T09:53:02.000Z,Alhamdulillah kita ada uang tp otak dan logika pemimpinnya yg gak ada ,twitter,alhamdulillah kita ada uang tp otak dan logika pemimpinnya yg gak ada,"['alhamdulillah', 'kita', 'ada', 'uang', 'tp', 'otak', 'dan', 'logika', 'pemimpinnya', 'yg', 'gak', 'ada']","['alhamdulillah', 'kita', 'ada', 'uang', 'tapi', 'otak', 'dan', 'logika', 'pemimpinnya', 'yang', 'tidak', 'ada']","['alhamdulillah', 'uang', 'otak', 'logika', 'pemimpinnya']","['alhamdulillah', 'uang', 'otak', 'logika', 'pimpin']",alhamdulillah uang otak logika pimpin,2.0,Positif
2026-05-11T07:22:19.000Z,"Semoga pendidikan makin maju bgt, dukung terus kak.",twitter,semoga pendidikan makin maju bgt dukung terus kak,"['semoga', 'pendidikan', 'makin', 'maju', 'bgt', 'dukung', 'terus', 'kak']","['semoga', 'pendidikan', 'makin', 'maju', 'banget', 'dukung', 'terus', 'kak']","['semoga', 'pendidikan', 'maju', 'banget', 'dukung', 'kak']","['moga', 'didik', 'maju', 'banget', 'dukung', 'kak']",moga didik maju banget dukung kak,3.0,Positif
2026-03-27T05:48:13.000Z,Orang gila pentingin MBG dr pada nasib jutaan P3K ckckck,twitter,orang gila pentingin mbg dr pada nasib jutaan pk ckckck,"['orang', 'gila', 'pentingin', 'mbg', 'dr', 'pada', 'nasib', 'jutaan', 'pk', 'ckckck']","['orang', 'gila', 'pentingin', 'mbg', 'dari', 'pada', 'nasib', 'jutaan', 'pakai', 'ckckck']","['orang', 'gila', 'pentingin', 'mbg', 'nasib', 'jutaan', 'pakai', 'ckckck']","['orang', 'gila', 'pentingin', 'mbg', 'nasib', 'juta', 'pakai', 'ckckck']",orang gila pentingin mbg nasib juta pakai ckckck,-3.0,Negatif
2026-03-28T02:41:06.000Z,Monyettttt,twitter,monyettttt,['monyettttt'],['monyettttt'],['monyettttt'],['monyettttt'],monyettttt,0.0,Netral
2026-03-26T11:50:59.000Z,ada dimana pak?,twitter,ada dimana pak,"['ada', 'dimana', 'pak']","['ada', 'dimana', 'pak']",['dimana'],['mana'],mana,0.0,Netral
2026-03-25T09:59:17.000Z,"Astaghfirullah, akan ku tuntut sampe ke akhirat!!!",twitter,astaghfirullah akan ku tuntut sampe ke akhirat,"['astaghfirullah', 'akan', 'ku', 'tuntut', 'sampe', 'ke', 'akhirat']","['astaghfirullah', 'akan', 'ku', 'tuntut', 'sampai', 'ke', 'akhirat']","['astaghfirullah', 'tuntut', 'akhirat']","['astaghfirullah', 'tuntut', 'akhirat']",astaghfirullah tuntut akhirat,-6.0,Negatif
2026-03-26T01:38:08.000Z,"batu banget, kondisi apbn udah defisit, uang dari mana",twitter,batu banget kondisi apbn udah defisit uang dari mana,"['batu', 'banget', 'kondisi', 'apbn', 'udah', 'defisit', 'uang', 'dari', 'mana']","['batu', 'banget', 'kondisi', 'apbn', 'sudah', 'defisit', 'uang', 'dari', 'mana']","['batu', 'banget', 'kondisi', 'apbn', 'defisit', 'uang']","['batu', 'banget', 'kondisi', 'apbn', 'defisit', 'uang']",batu banget kondisi apbn defisit uang,-4.0,Negatif
2026-03-25T16:15:23.000Z,Sudah ku duga~,twitter,sudah ku duga,"['sudah', 'ku', 'duga']","['sudah', 'ku', 'duga']",['duga'],['duga'],duga,-1.0,Negatif
2026-03-25T07:15:23.000Z,Ada karena efisiensi anggaran kebutuhan yang lain ya??,twitter,ada karena efisiensi anggaran kebutuhan yang lain ya,"['ada', 'karena', 'efisiensi', 'anggaran', 'kebutuhan', 'yang', 'lain', 'ya']","['ada', 'karena', 'efisiensi', 'anggaran', 'kebutuhan', 'yang', 'lain', 'ya']","['efisiensi', 'anggaran', 'kebutuhan']","['efisiensi', 'anggar', 'butuh']",efisiensi anggar butuh,-2.0,Negatif
2026-03-25T11:41:56.000Z,Gw yang udah ngerasain bayar pajak kek ajg duit gw ada disitu gk ikhlas,twitter,gw yang udah ngerasain bayar pajak kek ajg duit gw ada disitu gk ikhlas,"['gw', 'yang', 'udah', 'ngerasain', 'bayar', 'pajak', 'kek', 'ajg', 'duit', 'gw', 'ada', 'disitu', 'gk', 'ikhlas']","['saya', 'yang', 'sudah', 'merasai', 'bayar', 'pajak', 'kayak', 'ajg', 'duit', 'saya', 'ada', 'disitu', 'tidak', 'ikhlas']","['merasai', 'bayar', 'pajak', 'kayak', 'ajg', 'duit', 'disitu', 'ikhlas']","['rasai', 'bayar', 'pajak', 'kayak', 'ajg', 'duit', 'situ', 'ikhlas']",rasai bayar pajak kayak ajg duit situ ikhlas,-4.0,Negatif
2026-03-25T11:37:08.000Z,Lanjutkan pak!,twitter,lanjutkan pak,"['lanjutkan', 'pak']","['lanjutkan', 'pak']",['lanjutkan'],['lanjut'],lanjut,-5.0,Negatif
2026-03-25T07:25:12.000Z,"Kalau memang dananya melimpah, harusnya semua sektor bisa bernapas lega, bukan cuma satu yang diperhatikan terus",twitter,kalau memang dananya melimpah harusnya semua sektor bisa bernapas lega bukan cuma satu yang diperhatikan terus,"['kalau', 'memang', 'dananya', 'melimpah', 'harusnya', 'semua', 'sektor', 'bisa', 'bernapas', 'lega', 'bukan', 'cuma', 'satu', 'yang', 'diperhatikan', 'terus']","['kalau', 'memang', 'dananya', 'melimpah', 'harusnya', 'semua', 'sektor', 'bisa', 'bernapas', 'lega', 'bukan', 'cuma', 'satu', 'yang', 'diperhatikan', 'terus']","['dananya', 'melimpah', 'sektor', 'bernapas', 'lega', 'diperhatikan']","['dana', 'limpah', 'sektor', 'napas', 'lega', 'perhati']",dana limpah sektor napas lega perhati,5.0,Positif
2026-03-25T15:11:06.000Z,"MBG, gag ngerasain, cuma nonton di TV aja",twitter,mbg gag ngerasain cuma nonton di tv aja,"['mbg', 'gag', 'ngerasain', 'cuma', 'nonton', 'di', 'tv', 'aja']","['mbg', 'enggak', 'merasai', 'cuma', 'menonton', 'di', 'tv', 'saja']","['mbg', 'merasai', 'menonton', 'tv']","['mbg', 'rasai', 'tonton', 'tv']",mbg rasai tonton tv,-3.0,Negatif
2026-03-26T04:10:19.000Z,Kita. Yang ngomong sama yang diajak ngomong. Siapa aja ya kira2? Hmmm.,twitter,kita yang ngomong sama yang diajak ngomong siapa aja ya kira hmmm,"['kita', 'yang', 'ngomong', 'sama', 'yang', 'diajak', 'ngomong', 'siapa', 'aja', 'ya', 'kira', 'hmmm']","['kita', 'yang', 'mengomong', 'sama', 'yang', 'diajak', 'mengomong', 'siapa', 'saja', 'ya', 'kira', 'hmmm']","['mengomong', 'diajak', 'mengomong', 'hmmm']","['omong', 'ajak', 'omong', 'hmmm']",omong ajak omong hmmm,-7.0,Negatif
